# INaturalist Research-grade observations of plants in the Holosiiv forest area (aprox.), as of 13.03.2024
# GBIF.org (13 March 2024) GBIF Occurrence Download https://doi.org/10.15468/dl.7nrymj
#---------------------------------------------------------------------------------------------------------
gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3947384961	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/137768025	Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia	Lysimachia nummularia		SPECIES	Lysimachia nummularia L.	Lysimachia nummularia		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.38308	30.504574	5.0						2022-10-06T12:04	6	10	2022	3169379	3169379	HUMAN_OBSERVATION	iNaturalist	Observations	137768025		Andrii Churilov	2022-10-06T17:34:01	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:52:01.445Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947366086	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139331007	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Aegopodium	Aegopodium podagraria		SPECIES	Aegopodium podagraria L.	Aegopodium podagraria		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.381986	30.511929	15.0						2022-10-19T15:55	19	10	2022	3034620	3034620	HUMAN_OBSERVATION	iNaturalist	Observations	139331007		Andrii Churilov	2022-10-19T14:24:05	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:45:21.153Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947298014	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139331842	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Aegopodium	Aegopodium podagraria		SPECIES	Aegopodium podagraria L.	Aegopodium podagraria		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.380501	30.513792	15.0						2022-10-19T16:12	19	10	2022	3034620	3034620	HUMAN_OBSERVATION	iNaturalist	Observations	139331842		Andrii Churilov	2022-10-19T14:32:19	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T22:06:00.436Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947287100	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139329317	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Phytolaccaceae	Phytolacca	Phytolacca acinosa		SPECIES	Phytolacca acinosa Roxb.	Phytolacca acinosa		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.385398	30.507253	8.0						2022-10-19T15:14	19	10	2022	3084022	3084022	HUMAN_OBSERVATION	iNaturalist	Observations	139329317		Andrii Churilov	2022-10-19T14:03:00	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:44:00.142Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947286002	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139328970	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Lamium	Lamium galeobdolon		SPECIES	Lamium galeobdolon (L.) L.	Lamium galeobdolon		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.382376	30.506353	8.0						2022-10-19T14:56	19	10	2022	2927324	2927324	HUMAN_OBSERVATION	iNaturalist	Observations	139328970		Andrii Churilov	2022-10-19T13:59:06	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T20:49:56.216Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947284062	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139331837	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Aegopodium	Aegopodium podagraria		SPECIES	Aegopodium podagraria L.	Aegopodium podagraria		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.381045	30.513229	8.0						2022-10-19T16:08	19	10	2022	3034620	3034620	HUMAN_OBSERVATION	iNaturalist	Observations	139331837		Andrii Churilov	2022-10-19T14:32:18	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:44:00.428Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947284041	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139317554	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer pseudoplatanus		SPECIES	Acer pseudoplatanus L.	Acer pseudoplatanus		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.38199	30.50496	8.0						2022-10-19T13:01	19	10	2022	3189870	3189870	HUMAN_OBSERVATION	iNaturalist	Observations	139317554		Andrii Churilov	2022-10-19T10:59:53	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:54:09.963Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947277012	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139332518	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Galium	Galium aparine		SPECIES	Galium aparine L.	Galium aparine		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.381501	30.506291	8.0						2022-10-19T16:32	19	10	2022	2913548	2913548	HUMAN_OBSERVATION	iNaturalist	Observations	139332518		Andrii Churilov	2022-10-19T14:40:22	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T20:30:03.098Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947272079	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139328981	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Aegopodium	Aegopodium podagraria		SPECIES	Aegopodium podagraria L.	Aegopodium podagraria		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.382688	30.50596	4.0						2022-10-19T15:03	19	10	2022	3034620	3034620	HUMAN_OBSERVATION	iNaturalist	Observations	139328981		Andrii Churilov	2022-10-19T13:59:09	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:37:34.644Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947216006	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139332515	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Lamium	Lamium maculatum		SPECIES	Lamium maculatum (L.) L.	Lamium maculatum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.380703	30.509122	8.0						2022-10-19T16:29	19	10	2022	2926684	2926684	HUMAN_OBSERVATION	iNaturalist	Observations	139332515		Andrii Churilov	2022-10-19T14:40:21	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T20:43:05.602Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947216002	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139329845	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Chelidonium	Chelidonium majus		SPECIES	Chelidonium majus L.	Chelidonium majus		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.384752	30.507726	8.0						2022-10-19T15:21	19	10	2022	5334186	5334186	HUMAN_OBSERVATION	iNaturalist	Observations	139329845		Andrii Churilov	2022-10-19T14:10:31	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T20:43:05.531Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947204048	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139331003	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Radulaceae	Radula	Radula complanata		SPECIES	Radula complanata (L.) Dumort.	Radula complanata		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.382046	30.511163	8.0						2022-10-19T15:51	19	10	2022	5286325	5286325	HUMAN_OBSERVATION	iNaturalist	Observations	139331003		Andrii Churilov	2022-10-19T14:24:03	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:50:59.061Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947200034	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139332523	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Stellaria	Stellaria aquatica		SPECIES	Stellaria aquatica (L.) Scop.	Stellaria aquatica		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.381576	30.506231	5.0						2022-10-19T16:33	19	10	2022	5384501	5384501	HUMAN_OBSERVATION	iNaturalist	Observations	139332523		Andrii Churilov	2022-10-19T14:40:22	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T23:00:30.380Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947135001	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139332501	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus robur		SPECIES	Quercus robur L.	Quercus robur		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.380465	30.510045	15.0						2022-10-19T16:24	19	10	2022	2878688	2878688	HUMAN_OBSERVATION	iNaturalist	Observations	139332501		Andrii Churilov	2022-10-19T14:40:18	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:52:42.014Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947133064	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139329320	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Mercurialis	Mercurialis perennis		SPECIES	Mercurialis perennis L.	Mercurialis perennis		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.385144	30.507523	4.0						2022-10-19T15:15	19	10	2022	3063016	3063016	HUMAN_OBSERVATION	iNaturalist	Observations	139329320		Andrii Churilov	2022-10-19T14:03:01	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T22:13:39.904Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947125017	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139328983	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Lamium	Lamium maculatum		SPECIES	Lamium maculatum (L.) L.	Lamium maculatum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.382669	30.505624	4.0						2022-10-19T15:04	19	10	2022	2926684	2926684	HUMAN_OBSERVATION	iNaturalist	Observations	139328983		Andrii Churilov	2022-10-19T13:59:10	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:32:49.361Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947077053	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139332498	Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Urtica	Urtica dioica		SPECIES	Urtica dioica L.	Urtica dioica		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.37941	30.513419	8.0						2022-10-19T16:19	19	10	2022	7960979	7960979	HUMAN_OBSERVATION	iNaturalist	Observations	139332498		Andrii Churilov	2022-10-19T14:40:17	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T20:34:12.334Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947077050	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139331835	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Mercurialis	Mercurialis perennis		SPECIES	Mercurialis perennis L.	Mercurialis perennis		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.380822	30.512878	15.0						2022-10-19T16:08	19	10	2022	3063016	3063016	HUMAN_OBSERVATION	iNaturalist	Observations	139331835		Andrii Churilov	2022-10-19T14:32:17	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:50:35.361Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3947070052	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139330374	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae	Hypnum	Hypnum cupressiforme		SPECIES	Hypnum cupressiforme Hedw.	Hypnum cupressiforme		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.383716	30.510138	8.0						2022-10-19T15:37	19	10	2022	2681972	2681972	HUMAN_OBSERVATION	iNaturalist	Observations	139330374		Andrii Churilov	2022-10-19T14:16:58	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:51:02.394Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925499475	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138230277	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.380654	30.495904	10.0						2022-10-08T14:48:53	8	10	2022	3189866	3189866	HUMAN_OBSERVATION	iNaturalist	Observations	138230277		Andrii Churilov	2022-10-10T07:37:13	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:44:36.590Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925484491	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138230403	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus cerasifera		SPECIES	Prunus cerasifera Ehrh.	Prunus cerasifera		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.380441	30.496364	10.0						2022-10-08T14:47:24	8	10	2022	3021730	3021730	HUMAN_OBSERVATION	iNaturalist	Observations	138230403		Andrii Churilov	2022-10-10T07:39:27	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:31:37.830Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925483482	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138231076	Plantae	Tracheophyta	Magnoliopsida	Geraniales	Geraniaceae	Geranium	Geranium robertianum		SPECIES	Geranium robertianum L.	Geranium robertianum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.379714	30.496868	4.0						2022-10-08T14:39:34	8	10	2022	2890668	2890668	HUMAN_OBSERVATION	iNaturalist	Observations	138231076		Andrii Churilov	2022-10-10T07:54:07	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:52:18.906Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925466577	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138277423	Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Carpinus	Carpinus betulus		SPECIES	Carpinus betulus L.	Carpinus betulus		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.383154	30.504607	5.0						2022-10-06T12:05	6	10	2022	2875818	2875818	HUMAN_OBSERVATION	iNaturalist	Observations	138277423		Andrii Churilov	2022-10-10T17:11:32	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:50:13.208Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925457803	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/137652768	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus verrucosus		SPECIES	Euonymus verrucosus Scop.	Euonymus verrucosus		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.378758	30.495307	5.0						2022-10-03T17:38	3	10	2022	7723078	7723078	HUMAN_OBSERVATION	iNaturalist	Observations	137652768		Andrii Churilov	2022-10-05T17:02:30	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:45:03.972Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925445970	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/137760040	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Ligustrum	Ligustrum vulgare		SPECIES	Ligustrum vulgare L.	Ligustrum vulgare		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.380271	30.496302	5.0						2022-10-04T12:42	4	10	2022	3172300	3172300	HUMAN_OBSERVATION	iNaturalist	Observations	137760040		Andrii Churilov	2022-10-06T16:32:53	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T20:48:09.517Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925445844	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/137664733	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Vinca	Vinca minor		SPECIES	Vinca minor L.	Vinca minor		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.378304	30.491662	10.0						2022-10-03T17:48	3	10	2022	3169707	3169707	HUMAN_OBSERVATION	iNaturalist	Observations	137664733		Andrii Churilov	2022-10-05T18:56:02	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T20:43:34.738Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925435421	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138230515	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer tataricum		SPECIES	Acer tataricum L.	Acer tataricum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.380399	30.49635	5.0						2022-10-08T14:46:55	8	10	2022	3189843	3189843	HUMAN_OBSERVATION	iNaturalist	Observations	138230515		Andrii Churilov	2022-10-10T07:41:49	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:49:43.218Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925423856	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/137652751	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Chelidonium	Chelidonium majus		SPECIES	Chelidonium majus L.	Chelidonium majus		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.378721	30.495499	5.0						2022-10-03T17:37	3	10	2022	5334186	5334186	HUMAN_OBSERVATION	iNaturalist	Observations	137652751		Andrii Churilov	2022-10-05T17:02:21	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:43:45.235Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925416992	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/137763757	Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia	Lysimachia nummularia		SPECIES	Lysimachia nummularia L.	Lysimachia nummularia		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.382769	30.504204	5.0						2022-10-06T11:54	6	10	2022	3169379	3169379	HUMAN_OBSERVATION	iNaturalist	Observations	137763757		Andrii Churilov	2022-10-06T17:00:18	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:42:47.056Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925416887	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/137668717	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae	Hypnum	Hypnum cupressiforme		SPECIES	Hypnum cupressiforme Hedw.	Hypnum cupressiforme		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.380589	30.497571	5.0						2022-10-04T12:33	4	10	2022	2681972	2681972	HUMAN_OBSERVATION	iNaturalist	Observations	137668717		Andrii Churilov	2022-10-05T19:31:13	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:42:44.824Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925397555	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138231535	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Galium	Galium odoratum		SPECIES	Galium odoratum (L.) Scop.	Galium odoratum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.379868	30.497276	5.0						2022-10-08T14:30:14	8	10	2022	2914642	2914642	HUMAN_OBSERVATION	iNaturalist	Observations	138231535		Andrii Churilov	2022-10-10T08:04:12	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T20:46:06.340Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925395530	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138230745	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer platanoides		SPECIES	Acer platanoides L.	Acer platanoides		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.380322	30.496249	10.0						2022-10-08T14:45:52	8	10	2022	3189846	3189846	HUMAN_OBSERVATION	iNaturalist	Observations	138230745		Andrii Churilov	2022-10-10T07:45:51	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:52:17.725Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925388464	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138179304	Plantae	Tracheophyta	Magnoliopsida	Piperales	Aristolochiaceae	Asarum	Asarum europaeum		SPECIES	Asarum europaeum L.	Asarum europaeum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.380533	30.520369	89.0						2022-10-09T14:15:25	9	10	2022	7313595	7313595	HUMAN_OBSERVATION	iNaturalist	Observations	138179304		tetyanakuchma	2022-10-09T21:45:04	CC_BY_4_0	tetyanakuchma	tetyanakuchma			2024-03-08T21:53:27.186Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925365470	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/138230958	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Brachypodium	Brachypodium sylvaticum		SPECIES	Brachypodium sylvaticum (Huds.) P.Beauv.	Brachypodium sylvaticum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.379611	30.496885	5.0						2022-10-08T14:40:32	8	10	2022	5290146	5290146	HUMAN_OBSERVATION	iNaturalist	Observations	138230958		Andrii Churilov	2022-10-10T07:51:40	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:45:27.090Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3925342844	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/137650633	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus robur		SPECIES	Quercus robur L.	Quercus robur		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.379867	30.498552	10.0						2022-10-03T17:23	3	10	2022	2878688	2878688	HUMAN_OBSERVATION	iNaturalist	Observations	137650633		Andrii Churilov	2022-10-05T16:39:13	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:31:18.555Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
